Step/Epoch,Metric,Value
24421,Train Loss,0.8257943391799927
24422,Train Loss,0.8320832252502441
24423,Train Loss,0.40503013134002686
24424,Train Loss,0.7442601323127747
24425,Train Loss,1.0201747417449951
24426,Train Loss,0.6588263511657715
24427,Train Loss,0.9169618487358093
24428,Train Loss,0.7379101514816284
24429,Train Loss,0.6620995402336121
24430,Train Loss,0.7688692808151245
24431,Train Loss,1.0101178884506226
24432,Train Loss,0.8429101705551147
24433,Train Loss,0.9493449330329895
24434,Train Loss,0.7458909749984741
24435,Train Loss,0.7498900890350342
24436,Train Loss,0.5827986001968384
24437,Train Loss,0.8309759497642517
24438,Train Loss,1.31535005569458
24439,Train Loss,0.6613315939903259
24440,Train Loss,0.7638254761695862
24441,Train Loss,0.7984329462051392
24442,Train Loss,1.1586580276489258
24443,Train Loss,0.9111419916152954
24444,Train Loss,0.770767331123352
24445,Train Loss,0.6173356771469116
24446,Train Loss,0.8585782051086426
24447,Train Loss,1.0755785703659058
24448,Train Loss,0.6816346049308777
24449,Train Loss,0.5236297845840454
24450,Train Loss,0.8057492971420288
24451,Train Loss,0.651313066482544
24452,Train Loss,0.7828164100646973
24453,Train Loss,0.9304074645042419
24454,Train Loss,0.7521854043006897
24455,Train Loss,0.8098088502883911
24456,Train Loss,0.6463354825973511
24457,Train Loss,0.8777639269828796
24458,Train Loss,0.8962552547454834
24459,Train Loss,0.800768256187439
24460,Train Loss,0.6393136978149414
24461,Train Loss,0.5282387733459473
24462,Train Loss,0.7208397388458252
24463,Train Loss,0.6737768054008484
24464,Train Loss,1.1374266147613525
24465,Train Loss,0.8664445877075195
24466,Train Loss,0.5685120224952698
24467,Train Loss,0.7772530913352966
24468,Train Loss,0.6224507689476013
24469,Train Loss,0.7652080655097961
24470,Train Loss,1.1541638374328613
24471,Train Loss,0.8102068305015564
24472,Train Loss,0.9211418628692627
24473,Train Loss,0.9526320695877075
24474,Train Loss,0.7691409587860107
24475,Train Loss,1.1360652446746826
24476,Train Loss,0.7131335139274597
24477,Train Loss,0.9134030938148499
24478,Train Loss,0.8188227415084839
24479,Train Loss,0.8234511017799377
24480,Train Loss,1.0994021892547607
24481,Train Loss,1.119537115097046
24482,Train Loss,1.1220930814743042
24483,Train Loss,1.1802942752838135
24484,Train Loss,0.8575446009635925
24485,Train Loss,0.8049296140670776
24486,Train Loss,0.5137983560562134
24487,Train Loss,0.802561342716217
24488,Train Loss,0.8565502762794495
24489,Train Loss,1.0127965211868286
24490,Train Loss,0.6949559450149536
24491,Train Loss,1.1660552024841309
24492,Train Loss,0.8055019378662109
24493,Train Loss,0.5435142517089844
24494,Train Loss,0.7780457735061646
24495,Train Loss,0.8251657485961914
24496,Train Loss,0.9713157415390015
24497,Train Loss,0.8735782504081726
24498,Train Loss,0.6831526756286621
24499,Train Loss,0.9008124470710754
24500,Train Loss,0.7970616817474365
24501,Train Loss,0.8690017461776733
24502,Train Loss,0.6679478883743286
24503,Train Loss,0.6895081996917725
24504,Train Loss,0.8679327964782715
24505,Train Loss,0.5728490352630615
24506,Train Loss,0.8388914465904236
24507,Train Loss,1.2408167123794556
24508,Train Loss,0.7778333425521851
24509,Train Loss,0.7540031671524048
24510,Train Loss,0.48210954666137695
24511,Train Loss,1.099283218383789
24512,Train Loss,0.7891987562179565
24513,Train Loss,0.9561877846717834
24514,Train Loss,0.7327868938446045
24515,Train Loss,0.6859919428825378
24516,Train Loss,0.5126862525939941
24517,Train Loss,0.9587584733963013
24518,Train Loss,0.9252300262451172
24519,Train Loss,0.5520550012588501
24520,Train Loss,0.7981514930725098
24521,Train Loss,0.8574329018592834
24522,Train Loss,1.067980170249939
24523,Train Loss,1.0264403820037842
24524,Train Loss,0.8843755125999451
24525,Train Loss,0.8656020164489746
24526,Train Loss,0.6550196409225464
24527,Train Loss,0.752518892288208
24528,Train Loss,0.4454100728034973
24529,Train Loss,0.6601645350456238
24530,Train Loss,0.6937031745910645
24531,Train Loss,0.7314782738685608
24532,Train Loss,0.9319861531257629
24533,Train Loss,0.8457288146018982
24534,Train Loss,0.9354604482650757
24535,Train Loss,0.8622236251831055
24536,Train Loss,0.930428147315979
24537,Train Loss,0.8913099765777588
24538,Train Loss,0.8598506450653076
24539,Train Loss,0.8117148876190186
24540,Train Loss,0.9588185548782349
24541,Train Loss,0.7391082644462585
24542,Train Loss,0.7504786849021912
24543,Train Loss,0.804943323135376
24544,Train Loss,1.1030627489089966
24545,Train Loss,1.0227010250091553
24546,Train Loss,0.6203768253326416
24547,Train Loss,0.64094477891922
24548,Train Loss,0.6554364562034607
24549,Train Loss,0.7410311698913574
24550,Train Loss,0.696587860584259
24551,Train Loss,0.5567551255226135
24552,Train Loss,0.9439237117767334
24553,Train Loss,1.122908115386963
24554,Train Loss,0.921264111995697
24555,Train Loss,1.023402452468872
24556,Train Loss,0.7924363613128662
24557,Train Loss,1.0011478662490845
24558,Train Loss,1.019042730331421
24559,Train Loss,0.664412260055542
24560,Train Loss,0.6480119824409485
24561,Train Loss,0.8158378601074219
24562,Train Loss,0.7108595967292786
24563,Train Loss,0.6748541593551636
24564,Train Loss,1.0227810144424438
24565,Train Loss,0.6810879111289978
24566,Train Loss,0.7428373694419861
24567,Train Loss,0.7785562872886658
24568,Train Loss,0.7850010991096497
24569,Train Loss,0.7895362377166748
24570,Train Loss,1.0549705028533936
24571,Train Loss,0.7983824014663696
24572,Train Loss,0.3984341621398926
24573,Train Loss,0.6984075903892517
24574,Train Loss,0.6013384461402893
24575,Train Loss,0.9439661502838135
24576,Train Loss,0.7848374843597412
24577,Train Loss,0.6711297035217285
24578,Train Loss,0.5013971328735352
24579,Train Loss,0.8050069212913513
24580,Train Loss,0.6233071088790894
24581,Train Loss,0.7464408874511719
24582,Train Loss,0.8856207728385925
24583,Train Loss,0.817958414554596
24584,Train Loss,0.7775536775588989
24585,Train Loss,1.0466325283050537
24586,Train Loss,1.0410149097442627
24587,Train Loss,0.7557650208473206
24588,Train Loss,1.0025181770324707
24589,Train Loss,0.8618191480636597
24590,Train Loss,0.8155055642127991
24591,Train Loss,1.058795690536499
24592,Train Loss,0.957016110420227
24593,Train Loss,0.823859691619873
24594,Train Loss,0.515616774559021
24595,Train Loss,0.8013986349105835
24596,Train Loss,0.8541378974914551
24597,Train Loss,0.6204443573951721
24598,Train Loss,0.7702996134757996
24599,Train Loss,1.397104024887085
24600,Train Loss,0.906205952167511
24601,Train Loss,0.6170056462287903
24602,Train Loss,0.7978497743606567
24603,Train Loss,0.42582637071609497
24604,Train Loss,0.7298839092254639
24605,Train Loss,0.8415687084197998
24606,Train Loss,1.055498480796814
24607,Train Loss,0.6422255039215088
24608,Train Loss,0.577775239944458
24609,Train Loss,0.744217574596405
24610,Train Loss,0.7144478559494019
24611,Train Loss,0.7752798199653625
24612,Train Loss,1.1244540214538574
24613,Train Loss,0.8498485088348389
24614,Train Loss,0.5813779830932617
24615,Train Loss,0.878516674041748
24616,Train Loss,0.9319505095481873
24617,Train Loss,1.1775866746902466
24618,Train Loss,0.8582944273948669
24619,Train Loss,0.8524352312088013
24620,Train Loss,0.6075491905212402
24621,Train Loss,1.0286589860916138
24622,Train Loss,0.688711941242218
24623,Train Loss,0.7434364557266235
24624,Train Loss,0.632457971572876
24625,Train Loss,0.6081693172454834
24626,Train Loss,1.0474485158920288
24627,Train Loss,0.8033307790756226
24628,Train Loss,1.1050770282745361
24629,Train Loss,0.7336220145225525
24630,Train Loss,0.9917135238647461
24631,Train Loss,0.9536843299865723
24632,Train Loss,0.8338456749916077
24633,Train Loss,0.9673894047737122
24634,Train Loss,0.571504533290863
24635,Train Loss,1.2103499174118042
24636,Train Loss,0.9717495441436768
24637,Train Loss,0.7229554653167725
24638,Train Loss,1.0815086364746094
24639,Train Loss,0.6588373780250549
24640,Train Loss,0.6519231200218201
24641,Train Loss,0.7648292183876038
24642,Train Loss,0.5437658429145813
24643,Train Loss,0.5423561930656433
24644,Train Loss,0.856887936592102
24645,Train Loss,0.8805139064788818
24646,Train Loss,0.6264066100120544
24647,Train Loss,0.864496111869812
24648,Train Loss,0.7451449036598206
24649,Train Loss,0.9913546442985535
24650,Train Loss,0.6289239525794983
24651,Train Loss,0.9716130495071411
24652,Train Loss,0.9395241737365723
24653,Train Loss,0.9309102296829224
24654,Train Loss,1.0317620038986206
24655,Train Loss,0.5309393405914307
24656,Train Loss,0.9823752641677856
24657,Train Loss,0.6542498469352722
24658,Train Loss,0.8591316342353821
24659,Train Loss,0.7016149163246155
24660,Train Loss,0.7207756638526917
24661,Train Loss,0.6463017463684082
24662,Train Loss,0.5798038244247437
24663,Train Loss,0.879199743270874
24664,Train Loss,1.3529412746429443
24665,Train Loss,0.736271321773529
24666,Train Loss,0.679463267326355
24667,Train Loss,0.6746653318405151
24668,Train Loss,1.0391490459442139
24669,Train Loss,0.5986833572387695
24670,Train Loss,0.7090411186218262
24671,Train Loss,0.7924834489822388
24672,Train Loss,0.9618430137634277
24673,Train Loss,0.6140305995941162
24674,Train Loss,0.6979286670684814
24675,Train Loss,0.7290905714035034
24676,Train Loss,0.9644089341163635
24677,Train Loss,0.9754568934440613
24678,Train Loss,0.7783751487731934
24679,Train Loss,0.7038881778717041
24680,Train Loss,0.8394083380699158
24681,Train Loss,0.8621038198471069
24682,Train Loss,0.6812572479248047
24683,Train Loss,0.7577304840087891
24684,Train Loss,1.0343210697174072
24685,Train Loss,0.8866400718688965
24686,Train Loss,0.9414547681808472
24687,Train Loss,0.6034876108169556
24688,Train Loss,1.0795419216156006
24689,Train Loss,0.8025728464126587
24690,Train Loss,0.591999888420105
24691,Train Loss,0.936041533946991
24692,Train Loss,0.6387424468994141
24693,Train Loss,0.5839393734931946
24694,Train Loss,0.9948568344116211
24695,Train Loss,0.7037343382835388
24696,Train Loss,0.9889037609100342
24697,Train Loss,0.9123778343200684
24698,Train Loss,0.635876476764679
24699,Train Loss,0.9695240259170532
24700,Train Loss,0.5175278186798096
24701,Train Loss,0.5159527063369751
24702,Train Loss,1.0877423286437988
24703,Train Loss,0.9915668964385986
24704,Train Loss,0.8265491724014282
24705,Train Loss,0.8291958570480347
24706,Train Loss,1.014264702796936
24707,Train Loss,0.7159144282341003
24708,Train Loss,0.9418654441833496
24709,Train Loss,0.8833727836608887
24710,Train Loss,0.8936858773231506
24711,Train Loss,0.671457052230835
24712,Train Loss,0.5496168732643127
24713,Train Loss,0.9010056257247925
24714,Train Loss,1.2907001972198486
24715,Train Loss,0.5913247466087341
24716,Train Loss,0.8141764998435974
24717,Train Loss,0.7825166583061218
24718,Train Loss,0.9214736223220825
24719,Train Loss,0.6707724928855896
24720,Train Loss,0.819148600101471
24721,Train Loss,0.4397886395454407
24722,Train Loss,0.7479947209358215
24723,Train Loss,0.7018864750862122
24724,Train Loss,0.8462843894958496
24725,Train Loss,0.9890980124473572
24726,Train Loss,0.7500768899917603
24727,Train Loss,0.5199971795082092
24728,Train Loss,0.7863671183586121
24729,Train Loss,0.8130706548690796
24730,Train Loss,0.6129465699195862
24731,Train Loss,0.9031527638435364
24732,Train Loss,0.499023973941803
24733,Train Loss,0.9734088778495789
24734,Train Loss,0.8670492172241211
24735,Train Loss,1.0258333683013916
24736,Train Loss,1.0645948648452759
24737,Train Loss,0.6562812328338623
24738,Train Loss,0.972343921661377
24739,Train Loss,0.8622376918792725
24740,Train Loss,0.8525786399841309
24741,Train Loss,0.8192938566207886
24742,Train Loss,0.699956476688385
24743,Train Loss,1.128169298171997
24744,Train Loss,0.6817326545715332
24745,Train Loss,0.5676314830780029
24746,Train Loss,0.9658291339874268
24747,Train Loss,0.8181662559509277
24748,Train Loss,0.6372838020324707
24749,Train Loss,0.8583216667175293
24750,Train Loss,0.535875678062439
24751,Train Loss,0.946879506111145
24752,Train Loss,0.49090105295181274
24753,Train Loss,0.7233943939208984
24754,Train Loss,0.9351458549499512
24755,Train Loss,0.5629911422729492
24756,Train Loss,0.7423722743988037
24757,Train Loss,0.7545018196105957
24758,Train Loss,1.0381900072097778
24759,Train Loss,0.8694031834602356
24760,Train Loss,1.4490842819213867
24761,Train Loss,1.178883671760559
24762,Train Loss,0.7919007539749146
24763,Train Loss,0.6451334953308105
24764,Train Loss,0.754790186882019
24765,Train Loss,0.6746393442153931
24766,Train Loss,0.8509312272071838
24767,Train Loss,0.8543395400047302
24768,Train Loss,0.8888989090919495
24769,Train Loss,0.634777307510376
24770,Train Loss,0.6212721467018127
24771,Train Loss,0.9637970924377441
24772,Train Loss,0.5277047753334045
24773,Train Loss,0.8796638250350952
24774,Train Loss,1.1174209117889404
24775,Train Loss,0.43776488304138184
24776,Train Loss,0.8822225332260132
24777,Train Loss,0.891234815120697
24778,Train Loss,0.8231000304222107
24779,Train Loss,0.858329176902771
24780,Train Loss,0.7381299734115601
24781,Train Loss,0.6968367695808411
24782,Train Loss,0.5427528619766235
24783,Train Loss,0.8030736446380615
24784,Train Loss,0.5963678956031799
24785,Train Loss,0.8810368180274963
24786,Train Loss,0.5366675853729248
24787,Train Loss,0.7183677554130554
24788,Train Loss,0.5776760578155518
24789,Train Loss,0.8612698912620544
24790,Train Loss,0.6321552395820618
24791,Train Loss,0.8378329873085022
24792,Train Loss,1.299199104309082
24793,Train Loss,0.7054438591003418
24794,Train Loss,1.163163661956787
24795,Train Loss,0.967806339263916
24796,Train Loss,0.8364888429641724
24797,Train Loss,0.8673533201217651
24798,Train Loss,0.7740856409072876
24799,Train Loss,1.177791714668274
24800,Train Loss,0.6510656476020813
24801,Train Loss,0.7097805738449097
24802,Train Loss,0.8605465292930603
24803,Train Loss,1.0066757202148438
24804,Train Loss,0.9648841023445129
24805,Train Loss,0.8590450882911682
24806,Train Loss,1.020397663116455
24807,Train Loss,0.9567973613739014
24808,Train Loss,0.6236920356750488
24809,Train Loss,1.250581979751587
24810,Train Loss,0.9284735321998596
24811,Train Loss,1.000980019569397
24812,Train Loss,0.783187985420227
24813,Train Loss,0.555000901222229
24814,Train Loss,0.7342391610145569
24815,Train Loss,1.275635004043579
24816,Train Loss,0.8028602600097656
24817,Train Loss,0.6683708429336548
24818,Train Loss,1.1308449506759644
24819,Train Loss,0.9463498592376709
24820,Train Loss,0.7399710416793823
24821,Train Loss,0.691155731678009
24822,Train Loss,0.808205783367157
24823,Train Loss,0.5666472315788269
24824,Train Loss,0.9036668539047241
24825,Train Loss,0.6312970519065857
24826,Train Loss,0.8164321184158325
24827,Train Loss,1.0186898708343506
24828,Train Loss,0.9745859503746033
24829,Train Loss,0.7240994572639465
24830,Train Loss,0.8599312901496887
24831,Train Loss,0.895205020904541
24832,Train Loss,0.7470078468322754
24833,Train Loss,0.8230342864990234
24834,Train Loss,0.752837061882019
24835,Train Loss,0.9323590397834778
24836,Train Loss,0.6326483488082886
24837,Train Loss,0.6248493194580078
24838,Train Loss,0.8047126531600952
24839,Train Loss,0.957604169845581
24840,Train Loss,0.7670482993125916
24841,Train Loss,0.7107739448547363
24842,Train Loss,1.2436933517456055
24843,Train Loss,0.5944366455078125
24844,Train Loss,0.7049626111984253
24845,Train Loss,0.9305696487426758
24846,Train Loss,0.7126704454421997
24847,Train Loss,0.4632619619369507
24848,Train Loss,0.891732394695282
24849,Train Loss,0.8536887764930725
24850,Train Loss,0.6803148984909058
24851,Train Loss,0.77061927318573
24852,Train Loss,0.5365028381347656
24853,Train Loss,1.0353965759277344
24854,Train Loss,0.7764058113098145
24855,Train Loss,0.7976088523864746
24856,Train Loss,0.9648236036300659
24857,Train Loss,0.8037303686141968
24858,Train Loss,1.0374583005905151
24859,Train Loss,0.7992621660232544
24860,Train Loss,0.9545477628707886
24861,Train Loss,1.6338194608688354
24862,Train Loss,1.0517985820770264
24863,Train Loss,0.6545928716659546
24864,Train Loss,0.9549525380134583
24865,Train Loss,0.7404665946960449
24866,Train Loss,0.7516918778419495
24867,Train Loss,0.5862895250320435
24868,Train Loss,0.7219841480255127
24869,Train Loss,0.8481719493865967
24870,Train Loss,0.7492868304252625
24871,Train Loss,1.2358845472335815
24872,Train Loss,0.7505064606666565
24873,Train Loss,0.6959406733512878
24874,Train Loss,0.7535245418548584
24875,Train Loss,0.9411391615867615
24876,Train Loss,0.7818586826324463
24877,Train Loss,0.9003715515136719
24878,Train Loss,0.9672167301177979
24879,Train Loss,0.6553981900215149
24880,Train Loss,1.1311012506484985
24881,Train Loss,0.725814938545227
24882,Train Loss,0.8540138006210327
24883,Train Loss,1.1030632257461548
24884,Train Loss,0.8845924139022827
24885,Train Loss,0.7549762725830078
24886,Train Loss,0.8718258142471313
24887,Train Loss,1.0717544555664062
24888,Train Loss,0.6229003071784973
24889,Train Loss,0.9282851219177246
24890,Train Loss,0.7627273201942444
24891,Train Loss,0.699928879737854
24892,Train Loss,0.43001261353492737
24893,Train Loss,0.7668899297714233
24894,Train Loss,1.0486397743225098
24895,Train Loss,0.7763974666595459
24896,Train Loss,0.8822362422943115
24897,Train Loss,0.9258379340171814
24898,Train Loss,0.8512911200523376
24899,Train Loss,0.9327905178070068
24900,Train Loss,1.2063727378845215
24901,Train Loss,0.6646654605865479
24902,Train Loss,0.6344760656356812
24903,Train Loss,0.7911512851715088
24904,Train Loss,1.045568585395813
24905,Train Loss,1.1474956274032593
24906,Train Loss,0.8032891750335693
24907,Train Loss,1.0022170543670654
24908,Train Loss,0.3670286536216736
24909,Train Loss,0.6878922581672668
24910,Train Loss,1.0511620044708252
24911,Train Loss,0.8427387475967407
24912,Train Loss,0.6633042693138123
24913,Train Loss,0.5288375616073608
24914,Train Loss,0.636931836605072
24915,Train Loss,0.7988221645355225
24916,Train Loss,0.4920250475406647
24917,Train Loss,0.7079373598098755
24918,Train Loss,0.9402604699134827
24919,Train Loss,1.1953741312026978
24920,Train Loss,0.7647180557250977
24921,Train Loss,0.991061806678772
24922,Train Loss,0.6693079471588135
24923,Train Loss,0.7943089604377747
24924,Train Loss,0.9687254428863525
24925,Train Loss,0.9539155960083008
24926,Train Loss,0.8940863609313965
24927,Train Loss,0.9904385805130005
24928,Train Loss,0.7956689596176147
24929,Train Loss,0.6640652418136597
24930,Train Loss,0.9364637136459351
24931,Train Loss,0.782342791557312
24932,Train Loss,0.7817729711532593
24933,Train Loss,0.7125644087791443
24934,Train Loss,0.8372658491134644
24935,Train Loss,0.4983345568180084
24936,Train Loss,0.6840845346450806
24937,Train Loss,0.9962489604949951
24938,Train Loss,0.8846455812454224
24939,Train Loss,0.5788282752037048
24940,Train Loss,0.7616996765136719
24941,Train Loss,0.8833984732627869
24942,Train Loss,0.6679199934005737
24943,Train Loss,0.7177463173866272
24944,Train Loss,0.5102227926254272
24945,Train Loss,1.097339153289795
24946,Train Loss,0.7704915404319763
24947,Train Loss,0.671502947807312
24948,Train Loss,0.7848016619682312
24949,Train Loss,0.7819751501083374
24950,Train Loss,1.3247225284576416
24951,Train Loss,0.674175500869751
24952,Train Loss,0.8629158735275269
24953,Train Loss,1.0434743165969849
24954,Train Loss,0.9291986227035522
24955,Train Loss,0.7583798170089722
24956,Train Loss,0.8830404281616211
24957,Train Loss,0.8591932654380798
24958,Train Loss,0.6946163177490234
24959,Train Loss,0.8331905007362366
24960,Train Loss,0.7228184938430786
24961,Train Loss,0.829624354839325
24962,Train Loss,0.5209583044052124
24963,Train Loss,0.605348527431488
24964,Train Loss,0.6060715913772583
24965,Train Loss,0.9480082988739014
24966,Train Loss,0.9284272193908691
24967,Train Loss,0.6223182082176208
24968,Train Loss,0.7466400861740112
24969,Train Loss,0.9316719770431519
24970,Train Loss,0.8293060660362244
24971,Train Loss,0.9309992790222168
24972,Train Loss,0.814170241355896
24973,Train Loss,0.8607773780822754
24974,Train Loss,0.8559916019439697
24975,Train Loss,0.755742073059082
24976,Train Loss,0.8041847944259644
24977,Train Loss,0.6687377691268921
24978,Train Loss,0.6685280203819275
24979,Train Loss,0.5587688684463501
24980,Train Loss,0.9593691825866699
24981,Train Loss,0.7254784107208252
24982,Train Loss,0.8990622162818909
24983,Train Loss,0.9335649013519287
24984,Train Loss,0.8679715991020203
24985,Train Loss,0.9018493890762329
24986,Train Loss,0.7320345044136047
24987,Train Loss,0.8668380379676819
24988,Train Loss,0.9973911046981812
24989,Train Loss,1.1626039743423462
24990,Train Loss,0.6790547966957092
24991,Train Loss,0.7162484526634216
24992,Train Loss,0.7792608141899109
24993,Train Loss,0.9463609457015991
24994,Train Loss,0.7368761897087097
24995,Train Loss,1.0004706382751465
24996,Train Loss,1.0094815492630005
24997,Train Loss,0.8248058557510376
24998,Train Loss,0.6129589080810547
24999,Train Loss,1.043501853942871
25000,Train Loss,0.9297181367874146
25001,Train Loss,1.0888525247573853
25002,Train Loss,0.63470858335495
25003,Train Loss,0.7570863366127014
25004,Train Loss,0.8466886281967163
25005,Train Loss,0.6558995842933655
25006,Train Loss,1.0908448696136475
25007,Train Loss,0.6484647393226624
25008,Train Loss,1.1217000484466553
25009,Train Loss,0.595180094242096
25010,Train Loss,0.659470796585083
25011,Train Loss,0.6903414726257324
25012,Train Loss,0.7987962365150452
25013,Train Loss,0.7751901149749756
25014,Train Loss,1.0578471422195435
25015,Train Loss,1.3962615728378296
25016,Train Loss,0.6479588747024536
25017,Train Loss,0.9931104183197021
25018,Train Loss,0.7267951965332031
25019,Train Loss,0.8123301267623901
25020,Train Loss,0.7601852416992188
25021,Train Loss,0.8015844821929932
25022,Train Loss,0.8545456528663635
25023,Train Loss,0.7177900075912476
25024,Train Loss,0.5894346237182617
5,Validation Loss,1.3535452293498176
5,Validation Accuracy,67.544
25025,GPU Utilization,1
25025,GPU Memory (GB),0.5473465919494629
25025,Train Loss,0.7287439107894897
25026,Train Loss,0.579767107963562
25027,Train Loss,0.5548838376998901
25028,Train Loss,0.7664786577224731
25029,Train Loss,0.6547548770904541
25030,Train Loss,1.1763787269592285
25031,Train Loss,0.793967068195343
25032,Train Loss,0.5510126352310181
25033,Train Loss,0.4681316614151001
25034,Train Loss,0.5281601548194885
25035,Train Loss,0.5498059988021851
25036,Train Loss,0.6477290391921997
25037,Train Loss,0.48381271958351135
25038,Train Loss,0.7543519735336304
25039,Train Loss,0.691646933555603
25040,Train Loss,0.6092909574508667
25041,Train Loss,0.5281503796577454
25042,Train Loss,0.5609294772148132
25043,Train Loss,0.5846322178840637
25044,Train Loss,0.4829064607620239
25045,Train Loss,0.6749550700187683
25046,Train Loss,0.583301842212677
25047,Train Loss,0.5817368030548096
25048,Train Loss,0.5976034998893738
25049,Train Loss,0.8755810856819153
25050,Train Loss,0.7159547805786133
25051,Train Loss,0.5568305253982544
25052,Train Loss,0.5081711411476135
25053,Train Loss,0.5106472969055176
25054,Train Loss,0.7039135694503784
25055,Train Loss,0.6288468837738037
25056,Train Loss,0.5965029001235962
25057,Train Loss,0.5921188592910767
25058,Train Loss,0.4736706018447876
25059,Train Loss,0.6133347153663635
25060,Train Loss,0.6444268226623535
25061,Train Loss,0.8535590171813965
25062,Train Loss,0.6572349667549133
25063,Train Loss,0.40242546796798706
25064,Train Loss,0.7333065271377563
25065,Train Loss,0.4121873676776886
25066,Train Loss,0.5073598027229309
25067,Train Loss,0.727200984954834
25068,Train Loss,0.3510250449180603
25069,Train Loss,0.6564796566963196
25070,Train Loss,0.6074249148368835
25071,Train Loss,0.5836788415908813
25072,Train Loss,0.544926106929779
25073,Train Loss,0.45806992053985596
25074,Train Loss,0.7375087738037109
25075,Train Loss,0.8320558071136475
25076,Train Loss,0.519989550113678
25077,Train Loss,0.7035102844238281
25078,Train Loss,0.7980778217315674
25079,Train Loss,0.6808701157569885
25080,Train Loss,0.7368592619895935
25081,Train Loss,0.5186461806297302
25082,Train Loss,0.47353947162628174
25083,Train Loss,0.35273924469947815
25084,Train Loss,0.5889149904251099
25085,Train Loss,0.4305296242237091
25086,Train Loss,0.5775412917137146
25087,Train Loss,0.48725008964538574
25088,Train Loss,0.5978320837020874
25089,Train Loss,0.5359245538711548
25090,Train Loss,0.6075913310050964
25091,Train Loss,0.6430583000183105
25092,Train Loss,0.42935654520988464
25093,Train Loss,0.7705869078636169
25094,Train Loss,0.5978702306747437
25095,Train Loss,0.6569195985794067
25096,Train Loss,0.44945260882377625
25097,Train Loss,0.6607934236526489
25098,Train Loss,0.3708152770996094
25099,Train Loss,0.5870140194892883
25100,Train Loss,0.4406982362270355
25101,Train Loss,0.7351254224777222
25102,Train Loss,0.6404095888137817
25103,Train Loss,0.5106638669967651
25104,Train Loss,0.6386027932167053
25105,Train Loss,0.5025057196617126
25106,Train Loss,0.6365458965301514
25107,Train Loss,0.6845935583114624
25108,Train Loss,0.5148223638534546
25109,Train Loss,0.6039891242980957
25110,Train Loss,0.4400617182254791
25111,Train Loss,0.5203427672386169
25112,Train Loss,0.5597482919692993
25113,Train Loss,0.625494122505188
25114,Train Loss,0.5799588561058044
25115,Train Loss,0.5080042481422424
25116,Train Loss,0.5131784081459045
25117,Train Loss,0.5712240934371948
25118,Train Loss,0.7575529217720032
25119,Train Loss,0.5560174584388733
25120,Train Loss,0.7904937267303467
25121,Train Loss,0.5984694361686707
25122,Train Loss,0.7645435333251953
25123,Train Loss,0.697149395942688
25124,Train Loss,0.5350133180618286
25125,Train Loss,0.7295798063278198
25126,Train Loss,0.33031269907951355
25127,Train Loss,0.6386963129043579
25128,Train Loss,0.5125604867935181
25129,Train Loss,0.3486313819885254
25130,Train Loss,0.4305364489555359
25131,Train Loss,0.8513757586479187
25132,Train Loss,0.6413382887840271
25133,Train Loss,0.4330597221851349
25134,Train Loss,0.38407662510871887
25135,Train Loss,0.7823569774627686
25136,Train Loss,0.53968346118927
25137,Train Loss,0.6350880861282349
25138,Train Loss,0.5913138389587402
25139,Train Loss,0.42609497904777527
25140,Train Loss,0.7336252927780151
25141,Train Loss,0.46863237023353577
25142,Train Loss,0.4511691927909851
25143,Train Loss,0.44170886278152466
25144,Train Loss,0.2759827971458435
25145,Train Loss,0.6037080883979797
25146,Train Loss,0.417954683303833
25147,Train Loss,0.5987666845321655
25148,Train Loss,0.586249053478241
25149,Train Loss,0.37169915437698364
25150,Train Loss,0.426064670085907
25151,Train Loss,0.8658909201622009
25152,Train Loss,0.6697676181793213
25153,Train Loss,0.6152287125587463
25154,Train Loss,0.7684597969055176
25155,Train Loss,0.7708678245544434
25156,Train Loss,0.5759308338165283
25157,Train Loss,0.6137580871582031
25158,Train Loss,0.5161586999893188
25159,Train Loss,0.8437010049819946
25160,Train Loss,0.3950284421443939
25161,Train Loss,0.5350502729415894
25162,Train Loss,0.633371889591217
25163,Train Loss,0.56512850522995
25164,Train Loss,0.5829602479934692
25165,Train Loss,0.6574984192848206
25166,Train Loss,0.5612761974334717
25167,Train Loss,0.5006615519523621
25168,Train Loss,0.736100971698761
25169,Train Loss,0.6523783206939697
25170,Train Loss,0.4096778929233551
25171,Train Loss,0.6045340299606323
25172,Train Loss,0.25967681407928467
25173,Train Loss,0.3761153221130371
25174,Train Loss,0.8156704306602478
25175,Train Loss,0.703990638256073
25176,Train Loss,0.7315868735313416
25177,Train Loss,0.5505730509757996
25178,Train Loss,0.7741051912307739
25179,Train Loss,0.6653392314910889
25180,Train Loss,0.33731189370155334
25181,Train Loss,0.6787993311882019
25182,Train Loss,0.4722435772418976
25183,Train Loss,0.5124059915542603
25184,Train Loss,0.43849116563796997
25185,Train Loss,0.6413987874984741
25186,Train Loss,0.23180851340293884
25187,Train Loss,0.5857965350151062
25188,Train Loss,0.3341824412345886
25189,Train Loss,0.4067724943161011
25190,Train Loss,0.6276164054870605
25191,Train Loss,0.7452706694602966
25192,Train Loss,0.43099093437194824
25193,Train Loss,0.6516280174255371
25194,Train Loss,0.6430317163467407
25195,Train Loss,0.8088125586509705
25196,Train Loss,0.7332838177680969
25197,Train Loss,0.655092716217041
25198,Train Loss,0.4700707793235779
25199,Train Loss,0.46822255849838257
